"Other Crops: Number of Bearing Trees/Hills/Vines, by Region and by Province, 1990-2018"

"Crop","Geolocation","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018"
"Cashew","....Masbate",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Sorsogon",760,650,642,621,600,600,573,549,521,520,420,380,355,355,359,361,352,343,343,343,343,343,343,343,373,373,375,375,375
"Cashew","..REGION VI (WESTERN VISAYAS)",90390,81662,80326,80415,76641,76626,38414,38473,38252,38158,60920,60795,60661,60489,60343,59818,60461,60152,60021,59810,59948,59933,59894,59894,58376,58371,58271,58271,58152
"Cashew","....Aklan",85,155,155,170,170,155,155,146,146,146,146,146,146,146,146,73,73,73,73,70,70,70,61,61,61,61,61,61,61
"Cashew","....Antique",2880,2880,2886,3125,2886,2886,3050,3107,2886,2877,2889,2889,2875,2803,2657,2245,2130,1946,1888,1680,1618,1603,1573,1573,1555,1555,1555,1555,1436
"Cashew","....Capiz",300,300,300,300,160,160,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Guimaras",85640,76848,75400,75400,72000,72000,33984,33990,33990,34280,57040,57040,57040,57040,57040,57000,57758,57758,57800,57800,58000,58000,58000,58000,56500,56500,56400,56400,56400
"Cashew","....Iloilo",360,354,460,470,475,475,475,480,480,480,470,470,475,375,375,375,375,250,135,135,135,135,135,135,135,130,130,135,135
"Cashew","....Negros Occidental",1125,1125,1125,950,950,950,750,750,750,375,375,250,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,120,120
"Cashew","..REGION VII (CENTRAL VISAYAS)",5000,5000,5000,5000,5000,5000,5000,5000,5000,5099,5100,5100,5100,5304,5315,5565,5600,5600,5400,5400,5450,5400,5400,5500,5500,5550,5000,5000,4900
"Cashew","....Bohol",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Cebu",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Negros Oriental",5000,5000,5000,5000,5000,5000,5000,5000,5000,5099,5100,5100,5100,5304,5315,5565,5600,5600,5400,5400,5450,5400,5400,5500,5500,5550,5000,5000,4900
"Cashew","....Siquijor",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","..REGION VIII (EASTERN VISAYAS)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Biliran",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Eastern Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Leyte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Northern Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Samar",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Southern Leyte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","..REGION IX (ZAMBOANGA PENINSULA)",60,70,70,70,..,..,896,913,831,800,835,816,867,1100,3854,4160,3587,3590,3545,3530,3520,3048,2908,2838,2418,2402,2110,1634,1450
"Cashew","....Zamboanga del Norte",..,..,..,..,..,..,..,..,..,..,..,..,..,..,2721,3012,2750,2750,2700,2700,2700,2328,2328,2328,1928,1928,1676,1200,1020
"Cashew","....Zamboanga del Sur",..,..,..,..,..,..,896,913,831,800,835,680,700,945,970,988,700,710,715,700,690,600,460,390,370,370,330,330,330
"Cashew","....Zamboanga Sibugay",..,..,..,..,..,..,..,..,..,..,..,136,167,155,163,160,137,130,130,130,130,120,120,120,120,104,104,104,100
"Cashew","......City of Zamboanga",60,70,70,70,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","..REGION X (NORTHERN MINDANAO)",72803,73403,71176,72076,72376,72826,71750,72000,57650,56250,56250,56250,43592,41705,16693,15743,15743,14641,14628,5092,5092,5092,5092,4736,4720,4720,4720,4716,4827
"Cashew","....Bukidnon",68903,68903,66076,66076,66076,66076,65000,65000,50190,50190,50190,50190,37642,35760,11000,10000,10000,10000,10000,800,800,800,800,550,550,550,550,550,552
"Cashew","....Camiguin",..,..,..,..,..,..,..,..,..,100,100,100,105,100,100,100,100,98,86,86,86,86,86,80,64,64,64,60,50
"Cashew","....Lanao del Norte",..,..,..,..,..,..,..,..,460,460,460,460,345,345,93,93,93,93,90,83,83,83,83,83,83,83,83,83,83
"Cashew","....Misamis Occidental",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,50,50,50,52,53,53,53,53,53,53,53,53,53,53
"Cashew","....Misamis Oriental",3900,4500,5100,6000,6300,6750,6750,7000,7000,5500,5500,5500,5500,5500,5500,5500,5500,4400,4400,4070,4070,4070,4070,3970,3970,3970,3970,3970,4089
"Cashew","..REGION XI (DAVAO REGION)",3990,5158,17270,19270,22860,24584,25059,24881,24883,24626,24528,24468,23980,23814,23604,21958,20070,19827,18663,17594,14695,14042,13292,11115,10568,9861,9528,8892,8463
"Cashew","....Compostela Valley",..,..,..,..,..,..,..,..,..,280,280,200,160,160,160,160,160,160,160,160,160,80,78,60,58,50,36,32,32
"Cashew","....Davao del Norte",2170,2170,2170,2790,2790,2740,1920,1000,1000,600,600,600,600,600,720,732,730,730,749,749,749,749,749,736,736,736,722,713,691
"Cashew","....Davao del Sur",480,528,530,530,530,500,500,400,400,400,400,400,400,400,390,384,375,331,306,287,275,275,265,265,240,223,223,210,205
"Cashew","....Davao Oriental",..,..,12910,14290,18340,20144,21769,22701,22701,22448,22448,22448,21990,21998,21898,20250,18695,18508,17350,16300,13413,12865,12130,9984,9464,8797,8492,7882,7480
"Cashew","......City of Davao",1340,2460,1660,1660,1200,1200,870,780,782,898,800,820,830,656,436,432,110,98,98,98,98,73,70,70,70,55,55,55,55
"Cashew","..REGION XII (SOCCSKSARGEN)",1598,1598,1590,1520,1467,1467,1872,2059,1909,1759,1809,1809,1860,1995,2025,1716,1516,1260,1200,1185,1210,1187,1085,1020,980,965,930,888,922
"Cashew","....Cotabato",1350,1350,1350,1282,1215,1215,1600,1600,1400,1200,1250,1250,1250,1225,1230,921,721,480,420,405,390,370,300,250,220,210,180,180,250
"Cashew","....Sarangani",..,..,..,..,..,..,..,..,..,..,..,..,..,160,160,160,160,160,160,160,165,162,160,155,155,150,145,138,102
"Cashew","....Sultan Kudarat",98,98,90,88,100,100,120,150,200,250,250,250,250,250,275,275,275,285,285,285,300,300,300,290,280,280,280,280,280
"Cashew","....South Cotabato",150,150,150,150,152,152,152,309,309,309,309,309,360,360,360,360,360,335,335,335,355,355,325,325,325,325,325,290,290
"Cashew","..REGION XIII (CARAGA)",1973,1750,1650,1500,1330,1330,1330,1558,4102,4350,4330,4330,3850,4290,4540,4540,4540,4350,4100,4000,3950,3252,2402,2402,2380,1770,1950,1950,1950
"Cashew","....Agusan del Norte",750,750,750,750,750,750,750,750,750,750,750,750,600,550,800,800,800,750,500,450,400,250,250,250,250,150,150,150,150
"Cashew","....Agusan del Sur",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Dinagat Islands",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,200,200,200
"Cashew","....Surigao del Norte",1223,1000,900,750,580,580,580,608,2952,3200,3200,3200,2870,3360,3360,3360,3360,3300,3300,3300,3300,2850,2000,2000,2000,1500,1500,1500,1500
"Cashew","....Surigao del Sur",..,..,..,..,..,..,..,200,400,400,380,380,380,380,380,380,380,300,300,250,250,152,152,152,130,120,100,100,100
"Cashew","..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM)",..,..,..,..,..,..,..,..,..,..,..,..,..,120,121,120,119,113,113,113,111,111,100,117,110,100,97,97,97
"Cashew","....Basilan",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Lanao del Sur",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Maguindanao",..,..,..,..,..,..,..,..,..,..,..,..,..,120,121,120,119,113,113,113,111,111,100,117,110,100,97,97,97
"Cashew","....Sulu",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Cashew","....Tawi-tawi",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Coconut","PHILIPPINES",302297227,301796445,298705079,294850028,298556160,301309547,304331094,302940490,301076509,299748945,300833466,297438528,312944023,324324277,331465540,328652399,335466568,338724352,339357206,340882817,341020368,339795215,344437571,338400148,330518369,329908718,338669777,343048674,347009015
"Coconut","..CORDILLERA ADMINISTRATIVE REGION (CAR)",27620,27760,28000,28001,28051,28061,27969,27814,27883,28469,28325,28365,32646,32666,32781,32923,32828,33269,33341,33481,33497,33102,34172,37480,41218,41318,41168,35329,35627
"Coconut","....Abra",5830,5830,5830,5830,5831,5831,5835,5840,5898,6134,6134,6134,6080,6100,6180,6110,6130,6135,6140,6145,6152,6152,6152,6152,6500,6600,6600,6600,6600
"Coconut","....Apayao",..,..,..,..,..,..,..,..,..,..,7050,7100,6216,6216,6216,6216,6216,6500,6500,6500,6500,6500,7350,11610,15000,15000,15000,9570,9375
"Coconut","....Benguet",470,600,750,750,750,750,750,450,435,435,435,435,735,735,720,720,720,720,720,720,720,720,750,750,750,750,750,750,750
"Coconut","....Ifugao",1500,1500,1600,1600,1620,1620,1684,1774,1800,2200,2256,2296,2665,2665,2665,2665,2520,2664,2670,2705,2705,2705,2720,2830,2830,2830,2830,2830,2830
"Coconut","....Kalinga",13300,13300,13300,13300,13350,13360,13300,13300,13300,13300,6050,6050,12150,12150,12150,12312,12312,12320,12350,12450,12450,12100,12100,11000,11000,11000,11000,10600,10600
"Coconut","....Mountain Province",6520,6530,6520,6521,6500,6500,6400,6450,6450,6400,6400,6350,4800,4800,4850,4900,4930,4930,4961,4961,4970,4925,5100,5138,5138,5138,4988,4979,5472
"Coconut","..REGION I (ILOCOS REGION)",553678,568643,589593,606127,647134,648248,645597,691194,681153,591737,686286,687046,725380,806193,841321,851060,888021,891677,894856,895914,896727,898683,905107,910593,911180,912109,911108,896808,898946
"Coconut","....Ilocos Norte",85510,85500,85010,85440,86700,89400,90162,90893,90093,89800,88890,88661,114660,114660,114660,114660,114660,115200,115200,115258,115200,121478,121878,126692,127279,128816,129980,131235,133515
"Coconut","....Ilocos Sur",62520,61640,61600,60890,60800,60480,60450,60400,60300,60150,60200,59950,63360,63360,95909,99745,125093,125093,126982,126982,126982,123756,123756,123756,123756,123310,123310,124346,124731
"Coconut","....La Union",33734,32780,32039,31493,31093,31696,31589,26171,22904,23850,24400,24387,29360,29487,30080,30540,36698,36698,36748,36748,37619,37725,43262,43798,43798,43798,43798,44450,44450
"Coconut","....Pangasinan",371914,388723,410944,428304,468541,466672,463396,513730,507856,417937,512796,514048,518000,598686,600672,606115,611570,614686,615926,616926,616926,615724,616211,616347,616347,616185,614020,596777,596250
"Coconut","..REGION II (CAGAYAN VALLEY)",671650,669640,666860,673108,678950,679685,681220,685531,685137,685466,688007,689280,1339485,1348958,1349281,1365647,1366192,1366567,1372809,1372767,1372790,1367300,1426184,1433165,1421747,1433309,1432074,1409325,1409954
"Coconut","....Batanes",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60450,60510,54688,54624,54100,51038,51187
"Coconut","....Cagayan",441460,438500,435000,440440,445380,446000,446895,447295,448000,449300,453500,455095,722210,722345,722871,722985,723530,723935,723857,723635,723658,724978,723004,722925,712329,723955,724230,705308,705508
"Coconut","....Isabela",116050,116500,117160,117000,117100,117200,117840,119020,117210,116520,116100,116050,471368,471368,471368,487620,487620,487620,490320,490500,490500,480690,481130,481130,486130,486130,486130,485555,485555
"Coconut","....Nueva Vizcaya",88560,88740,88800,89000,89800,89805,89428,90330,91044,91685,92685,92685,107042,116380,116380,116380,116380,116380,120000,120000,120000,123000,123000,130000,130000,130000,129130,129340,129620
"Coconut","....Quirino",25580,25900,25900,26668,26670,26680,27057,28886,28883,27961,25722,25450,38865,38865,38662,38662,38662,38632,38632,38632,38632,38632,38600,38600,38600,38600,38484,38084,38084
"Coconut","..REGION III (CENTRAL LUZON)",2701622,2679005,2668617,2666262,2664236,2664210,2665659,2668094,2365691,2066091,2159834,2166453,2440770,2443572,2438827,2461795,2353636,2358895,2359706,3003200,3008747,3008747,3005705,2894870,2819050,2836300,3317057,3170144,3144680
"Coconut","....Aurora",2518970,2500000,2490750,2491930,2491930,2492211,2493200,2494300,2194250,1900954,2000000,2008000,2234780,2234780,2234780,2282416,2174103,2174100,2174100,2818000,2818000,2818000,2817200,2710650,2635500,2638500,3120000,2964000,2948456
"Coconut","....Bataan",116096,112613,112127,110046,109560,109200,109255,110930,109615,107892,105760,105520,90000,92604,96577,88895,88895,88895,95500,95500,95500,95500,93680,90500,90000,105000,105000,114081,106492
"Coconut","....Bulacan",18440,18000,18190,18190,18160,17169,17100,16350,14500,13100,10100,9180,45320,45320,45320,22890,22890,23000,22906,22800,22572,22572,22700,22720,22720,22720,22534,22540,22450
"Coconut","....Nueva Ecija",6870,7880,8680,8760,7500,7725,7875,7884,8610,8610,8470,8400,8400,8400,8450,9525,9675,10200,10725,10725,10725,10725,10725,10600,10600,10600,10600,10600,10600
"Coconut","....Pampanga",4330,4300,3820,3650,3651,3630,3600,3550,3490,3450,3400,3350,3570,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3750,3780,3780,3780,3780,3350
"Coconut","....Tarlac",12890,12900,12850,12865,12875,12900,13000,13150,13100,13050,13000,12995,13050,13070,13070,13070,13073,13200,13200,13200,13200,13200,13400,13600,13700,13700,13700,13700,13750
"Coconut","....Zambales",24026,23312,22200,20821,20560,21375,21629,21930,22126,19035,19104,19008,45650,45648,36880,41250,41250,45750,39525,39225,45000,45000,44250,43050,42750,42000,41443,41443,39582
"Coconut","..REGION IV-A (CALABARZON)",48539600,48495490,47391320,46184980,46193548,45662653,45453633,44827884,43143886,43376789,43476408,43365359,43522729,43484552,43424708,42039878,41720180,41714661,41750811,41750248,41746328,41699340,46922240,46583763,46519938,46153446,54327973,54255254,57316563
"Coconut","....Batangas",4160820,4140000,4139000,4129810,4120800,4116600,4111200,4114800,4118821,4115589,4116500,3999669,4400000,4397481,4367858,4366858,4362230,4361938,4397288,4397288,4397288,4347300,4300000,3649000,3621753,3700550,3700700,3700700,3800000
"Coconut","....Cavite",1160130,1160100,1084700,1086440,1086440,1086560,1086500,1044200,1045100,1045200,1046200,1046250,1144200,1144200,1144200,1144400,1144400,1144400,1147400,1147400,1147400,1145800,1146000,1146333,1146333,1146333,1146333,1146333,1146333
"Coconut","....Laguna",4123040,4115690,3868750,3648300,3673334,3673554,3670000,3630554,3597318,3580000,3589200,3590840,3665840,3629182,3627000,3736200,3625600,3625000,3624800,3625200,3625400,3630000,3700000,3700500,3695000,3589485,3590000,3590100,3590150
"Coconut","....Quezon",39056970,39041400,38260570,37282130,37274674,36747603,36547603,36000000,34346147,34600600,34689608,34694000,34274321,34274321,34246282,32763660,32560450,32556563,32554563,32554120,32550000,32550000,37750000,38061690,38030612,37690838,45864700,45791421,48753380
"Coconut","....Rizal",38640,38300,38300,38300,38300,38336,38330,38330,36500,35400,34900,34600,38368,39368,39368,28760,27500,26760,26760,26240,26240,26240,26240,26240,26240,26240,26240,26700,26700
"Coconut","..MIMAROPA REGION",18102840,18087496,18081130,17461750,17392359,17394259,17362176,16709119,16558205,16413795,16321147,16285621,16477707,16475757,16503230,17159011,17147487,17142289,17229897,17300172,17530994,17525539,17621198,17576164,17836960,18004478,17640513,17641397,17455556
"Coconut","....Marinduque",4025830,4013570,4013570,3402420,3402420,3411285,3400000,3377172,3343400,3376834,3376834,3376834,3414602,3414602,3414400,3414300,3414000,3413588,3411450,3412450,3412450,3412450,3409038,3538262,3541800,3577218,3530420,3519462,3181896
"Coconut","....Occidental Mindoro",175130,174536,178740,184430,178355,179241,181528,183714,176528,170628,178730,183404,212193,212193,207720,207720,205870,207600,208000,208110,208632,208632,208974,209400,210400,210500,210625,211725,212950
"Coconut","....Oriental Mindoro",2977710,2977720,2977320,2976390,2975748,2967720,2967615,2966972,2966008,2939583,2939583,2939583,2730000,2730000,2720000,3375000,3391000,3390650,3496229,3498262,3498262,3498315,3597369,3423010,3306500,3001500,2776893,2775385,2775385
"Coconut","....Palawan",4959300,4957000,4950530,4936180,4892436,4892461,4879461,4201500,4100500,4035950,4035100,4035000,3808000,3808000,3850250,3850500,3850000,3850000,3850000,3927500,4157800,4157800,4157800,4157800,4534800,4971800,4980500,4992750,5143250
"Coconut","....Romblon",5964870,5964670,5960970,5962330,5943400,5943552,5933572,5979761,5971769,5890800,5790900,5750800,6312912,6310962,6310860,6311491,6286617,6280451,6264218,6253850,6253850,6248342,6248017,6247692,6243460,6243460,6142075,6142075,6142075
"Coconut","..REGION V (BICOL REGION)",21241090,21325440,21321300,20993740,20980970,21037465,21017818,20958909,20847017,20998986,21309925,21404950,28297953,32679913,33012116,33127940,34437381,34452018,33994462,34094550,35015713,35015913,35651678,35596273,36126794,35018151,35151495,35755759,35131356
"Coconut","....Albay",3498850,3498800,3498700,3445000,3443000,3445654,3446000,3445800,3370750,3390100,3500210,3528150,3638475,3638475,3711245,3711245,3711245,3600000,3600000,3700000,3700000,3700000,3819000,3819000,3819000,2870000,3075525,3075525,3075525
"Coconut","....Camarines Norte",3104210,3097350,3097350,3062240,3042047,3102731,3102731,3162409,3203400,3260400,3272450,3312500,7263023,7300363,7519374,7535650,7536090,7536600,7537040,7537128,7537200,7537400,7600000,7601045,7682547,7600125,7703584,8324493,7700000
"Coconut","....Camarines Sur",3951770,3933400,3930100,3700000,3740289,3739249,3700200,3690199,3592467,3528166,3620160,3650100,4059000,7290500,7290500,7175617,8452195,8452195,7683046,7683046,7759876,7759876,7759876,7760246,7760246,7760260,7760260,7760260,7760260
"Coconut","....Catanduanes",151340,148340,147300,146500,146000,146101,142907,140810,140800,139820,135850,130900,125500,152420,152420,142773,175196,250000,287500,287500,287500,287500,287500,287500,335340,369880,369880,353235,353235
"Coconut","....Masbate",6212440,6212070,6212000,6210000,6205000,6203730,6205700,6048730,6050700,6080500,6081400,6083300,5512500,6213730,6213730,6478230,6478230,6931706,7208974,7208974,7569422,7569422,8023587,8023587,8424766,8424766,8424776,8424776,8424866
"Coconut","....Sorsogon",4322480,4435480,4435850,4430000,4404634,4400000,4420280,4470961,4488900,4600000,4699855,4700000,7699455,8084425,8124847,8084425,8084425,7681517,7677902,7677902,8161715,8161715,8161715,8104895,8104895,7993120,7817470,7817470,7817470
"Coconut","..REGION VI (WESTERN VISAYAS)",7975580,7932120,7851860,8004230,7930397,7905449,7939911,7925035,7906131,7883641,7890092,7879408,9048251,9055251,9022943,9020433,9577131,9578206,9657270,9516597,9542000,9662190,9693100,9791521,8775729,8840310,8645137,8971080,9265441
"Coconut","....Aklan",1531280,1498300,1435430,1481032,1431137,1481137,1481224,1475400,1471700,1459917,1463900,1455314,1910314,1910314,1910314,1910314,1910314,1910314,1910314,1790150,1790150,1910340,1910340,1910340,1437460,1437460,1437460,1437460,1437460
"Coconut","....Antique",939150,964320,954680,960000,967692,973169,973869,999800,999831,999930,1001831,1000800,1101600,1101600,1104075,1104075,1699800,1699800,1699800,1694792,1694792,1694792,1694792,1792738,1977053,1977053,1733488,2008378,2241166
"Coconut","....Capiz",1011860,1018600,1018600,1019010,1020200,1023196,1029856,1049350,1034706,1034786,1035700,1035000,1511033,1511033,1511033,1511033,1537432,1537432,1564135,1559542,1584945,1584945,1615855,1615855,1092218,1142755,1191147,1242200,1298773
"Coconut","....Guimaras",..,..,..,668800,668800,668850,668900,668750,668234,663821,663821,663821,631910,631910,631910,631910,631910,632355,632355,632355,632355,632355,632355,632850,632850,646894,646894,646894,651894
