"Palay and Corn: Volume of Production by Ecosystem/Croptype, by Quarter, by Semester, by Region and by Province, 1987-2019 by Ecosystem/Croptype, Geolocation, Year and Period"

"Ecosystem/Croptype","Geolocation","1987 Quarter 1","1987 Quarter 2","1987 Semester 1","1987 Quarter 3","1987 Quarter 4","1987 Semester 2","1987 Annual","1988 Quarter 1","1988 Quarter 2","1988 Semester 1","1988 Quarter 3","1988 Quarter 4","1988 Semester 2","1988 Annual","1989 Quarter 1","1989 Quarter 2","1989 Semester 1","1989 Quarter 3","1989 Quarter 4","1989 Semester 2","1989 Annual","1990 Quarter 1","1990 Quarter 2","1990 Semester 1","1990 Quarter 3","1990 Quarter 4","1990 Semester 2","1990 Annual","1991 Quarter 1","1991 Quarter 2","1991 Semester 1","1991 Quarter 3","1991 Quarter 4","1991 Semester 2","1991 Annual","1992 Quarter 1","1992 Quarter 2","1992 Semester 1","1992 Quarter 3","1992 Quarter 4","1992 Semester 2","1992 Annual","1993 Quarter 1","1993 Quarter 2","1993 Semester 1","1993 Quarter 3","1993 Quarter 4","1993 Semester 2","1993 Annual","1994 Quarter 1","1994 Quarter 2","1994 Semester 1","1994 Quarter 3","1994 Quarter 4","1994 Semester 2","1994 Annual","1995 Quarter 1","1995 Quarter 2","1995 Semester 1","1995 Quarter 3","1995 Quarter 4","1995 Semester 2","1995 Annual","1996 Quarter 1","1996 Quarter 2","1996 Semester 1","1996 Quarter 3","1996 Quarter 4","1996 Semester 2","1996 Annual","1997 Quarter 1","1997 Quarter 2","1997 Semester 1","1997 Quarter 3","1997 Quarter 4","1997 Semester 2","1997 Annual","1998 Quarter 1","1998 Quarter 2","1998 Semester 1","1998 Quarter 3","1998 Quarter 4","1998 Semester 2","1998 Annual","1999 Quarter 1","1999 Quarter 2","1999 Semester 1","1999 Quarter 3","1999 Quarter 4","1999 Semester 2","1999 Annual","2000 Quarter 1","2000 Quarter 2","2000 Semester 1","2000 Quarter 3","2000 Quarter 4","2000 Semester 2","2000 Annual","2001 Quarter 1","2001 Quarter 2","2001 Semester 1","2001 Quarter 3","2001 Quarter 4","2001 Semester 2","2001 Annual","2002 Quarter 1","2002 Quarter 2","2002 Semester 1","2002 Quarter 3","2002 Quarter 4","2002 Semester 2","2002 Annual","2003 Quarter 1","2003 Quarter 2","2003 Semester 1","2003 Quarter 3","2003 Quarter 4","2003 Semester 2","2003 Annual","2004 Quarter 1","2004 Quarter 2","2004 Semester 1","2004 Quarter 3","2004 Quarter 4","2004 Semester 2","2004 Annual","2005 Quarter 1","2005 Quarter 2","2005 Semester 1","2005 Quarter 3","2005 Quarter 4","2005 Semester 2","2005 Annual","2006 Quarter 1","2006 Quarter 2","2006 Semester 1","2006 Quarter 3","2006 Quarter 4","2006 Semester 2","2006 Annual","2007 Quarter 1","2007 Quarter 2","2007 Semester 1","2007 Quarter 3","2007 Quarter 4","2007 Semester 2","2007 Annual","2008 Quarter 1","2008 Quarter 2","2008 Semester 1","2008 Quarter 3","2008 Quarter 4","2008 Semester 2","2008 Annual","2009 Quarter 1","2009 Quarter 2","2009 Semester 1","2009 Quarter 3","2009 Quarter 4","2009 Semester 2","2009 Annual","2010 Quarter 1","2010 Quarter 2","2010 Semester 1","2010 Quarter 3","2010 Quarter 4","2010 Semester 2","2010 Annual","2011 Quarter 1","2011 Quarter 2","2011 Semester 1","2011 Quarter 3","2011 Quarter 4","2011 Semester 2","2011 Annual","2012 Quarter 1","2012 Quarter 2","2012 Semester 1","2012 Quarter 3","2012 Quarter 4","2012 Semester 2","2012 Annual","2013 Quarter 1","2013 Quarter 2","2013 Semester 1","2013 Quarter 3","2013 Quarter 4","2013 Semester 2","2013 Annual","2014 Quarter 1","2014 Quarter 2","2014 Semester 1","2014 Quarter 3","2014 Quarter 4","2014 Semester 2","2014 Annual","2015 Quarter 1","2015 Quarter 2","2015 Semester 1","2015 Quarter 3","2015 Quarter 4","2015 Semester 2","2015 Annual","2016 Quarter 1","2016 Quarter 2","2016 Semester 1","2016 Quarter 3","2016 Quarter 4","2016 Semester 2","2016 Annual","2017 Quarter 1","2017 Quarter 2","2017 Semester 1","2017 Quarter 3","2017 Quarter 4","2017 Semester 2","2017 Annual","2018 Quarter 1","2018 Quarter 2","2018 Semester 1","2018 Quarter 3","2018 Quarter 4","2018 Semester 2","2018 Annual","2019 Quarter 1","2019 Quarter 2","2019 Semester 1","2019 Quarter 3","2019 Quarter 4","2019 Semester 2","2019 Annual"
"Irrigated Palay","....Misamis Oriental",5425.00,2125.00,7550.00,1847.00,10806.00,12653.00,20203.00,4593.00,5378.00,9971.00,3205.00,9628.00,12833.00,22804.00,5984.00,5397.00,11381.00,4825.00,10710.00,15535.00,26916.00,8975.00,3587.00,12562.00,2842.00,7845.00,10687.00,23249.00,7383.00,5060.00,12443.00,4078.00,12353.00,16431.00,28874.00,4261.00,4276.00,8537.00,3000.00,8781.00,11781.00,20318.00,3180.00,3970.00,7150.00,4389.00,7625.00,12014.00,19164.00,3589.00,2950.00,6539.00,5180.00,6574.00,11754.00,18293.00,3120.00,2712.00,5832.00,4560.00,7222.00,11782.00,17614.00,3386.00,3883.00,7269.00,4801.00,6750.00,11551.00,18820.00,3630.00,3424.00,7054.00,4754.00,5322.00,10076.00,17130.00,3822.00,2827.00,6649.00,3684.00,4632.00,8316.00,14965.00,3238.00,4550.00,7788.00,5548.00,7308.00,12856.00,20644.00,3175.00,3834.00,7009.00,5600.00,5538.00,11138.00,18147.00,4264.00,3999.00,8263.00,5364.00,5702.00,11066.00,19329.00,4216.00,4766.00,8982.00,5809.00,6384.00,12193.00,21175.00,3920.00,4686.00,8606.00,5948.00,5358.00,11306.00,19912.00,4884.00,5088.00,9972.00,6224.00,5434.00,11658.00,21630.00,4788.00,4716.00,9504.00,5597.00,6560.00,12157.00,21661.00,5120.00,5132.00,10252.00,5971.00,6972.00,12943.00,23195.00,5460.00,5053.00,10513.00,6481.00,7931.00,14412.00,24925.00,4776.00,6000.00,10776.00,6708.00,8550.00,15258.00,26034.00,4518.00,5833.00,10351.00,6779.00,9289.00,16068.00,26419.00,4154.00,5117.00,9271.00,4927.00,10622.00,15549.00,24820.00,4619.00,6101.00,10720.00,4294.00,10052.00,14346.00,25066.00,4124.00,7014.00,11138.00,5207.00,8574.00,13781.00,24919.00,4015.00,7112.00,11127.00,4607.00,8511.00,13118.00,24245.00,3909.00,6436.00,10345.00,4829.00,8925.00,13754.00,24099.00,4118.00,6718.00,10836.00,3870.00,8841.00,12711.00,23547.00,3825.00,4610.15,8435.15,4376.00,7412.00,11788.00,20223.15,5865.00,5340.00,11205.00,6123.00,5937.00,12060.00,23265.00,5706.00,5110.00,10816.00,6729.00,6226.00,12955.00,23771.00,5950.00,..,..,..,..,..,..
"Irrigated Palay","..REGION XI (DAVAO REGION)",111764.00,31366.00,143130.00,56694.00,106910.00,163604.00,306734.00,108791.00,44786.00,153577.00,76807.00,97870.00,174677.00,328254.00,74891.00,97980.00,172871.00,67586.00,99848.00,167434.00,340305.00,101120.00,86969.00,188089.00,103609.00,121317.00,224926.00,413015.00,106209.00,90235.00,196444.00,85310.00,111139.00,196449.00,392893.00,78595.00,48210.00,126805.00,36769.00,113402.00,150171.00,276976.00,58127.00,83989.00,142116.00,59317.00,90054.00,149371.00,291487.00,68822.00,101356.00,170178.00,55153.00,120570.00,175723.00,345901.00,84287.00,81201.00,165488.00,48322.00,129331.00,177653.00,343141.00,71840.00,102004.00,173844.00,80150.00,85159.00,165309.00,339153.00,92704.00,70839.00,163543.00,73734.00,92780.00,166514.00,330057.00,88734.00,57267.00,146001.00,41174.00,130889.00,172063.00,318064.00,63937.00,94697.00,158634.00,76457.00,106347.00,182804.00,341438.00,105778.00,52556.00,158334.00,67328.00,127240.00,194568.00,352902.00,106082.00,62949.00,169031.00,89182.00,104754.00,193936.00,362967.00,114420.00,59975.00,174395.00,93737.00,128442.00,222179.00,396574.00,113698.00,68958.00,182656.00,105249.00,119489.00,224738.00,407394.00,106727.00,86377.00,193104.00,114299.00,123677.00,237976.00,431080.00,111438.00,85498.00,196936.00,109689.00,126229.00,235918.00,432854.00,113372.00,88373.00,201745.00,110098.00,116302.00,226400.00,428145.00,96430.00,96961.00,193391.00,111786.00,81963.00,193749.00,387140.00,103468.00,78067.00,181535.00,121329.00,75223.00,196552.00,378087.00,121470.00,56865.00,178335.00,128624.00,79431.00,208055.00,386390.00,108973.00,74026.00,182999.00,99119.00,85097.00,184216.00,367215.00,113684.00,66297.00,179981.00,119177.00,79595.00,198772.00,378753.00,123551.00,67017.00,190568.00,162141.00,52726.00,214867.00,405435.00,111249.00,66489.00,177738.00,143585.00,55979.00,199564.00,377302.00,130912.00,68760.00,199672.00,125506.00,81615.00,207121.00,406793.00,123831.00,73680.00,197511.00,111962.00,99580.00,211542.00,409053.00,115322.00,56785.00,172107.00,109867.00,103554.00,213421.00,385528.00,114075.00,64639.00,178714.00,121072.00,93464.00,214536.00,393250.00,134260.00,75556.00,209816.00,138062.07,95210.58,233272.65,443088.65,122978.23,..,..,..,..,..,..
"Irrigated Palay","....Compostela Valley",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,24944.00,15085.00,40029.00,21755.00,27187.00,48942.00,88971.00,22979.00,16436.00,39415.00,22549.00,31424.00,53973.00,93388.00,19762.00,23906.00,43668.00,25436.00,31830.00,57266.00,100934.00,17415.00,23828.00,41243.00,24789.00,32422.00,57211.00,98454.00,20007.00,21578.00,41585.00,24833.00,27018.00,51851.00,93436.00,21273.00,21378.00,42651.00,20622.00,19207.00,39829.00,82480.00,19383.00,18958.00,38341.00,19643.00,18451.00,38094.00,76435.00,16695.00,20708.00,37403.00,26934.00,16614.00,43548.00,80951.00,21700.00,25708.00,47408.00,25358.00,18025.00,43383.00,90791.00,21137.00,17196.00,38333.00,23231.00,22232.00,45463.00,83796.00,21401.00,20821.00,42222.00,29987.00,12975.00,42962.00,85184.00,19812.00,19039.00,38851.00,27226.00,12806.00,40032.00,78883.00,23375.00,22539.00,45914.00,28495.00,19066.00,47561.00,93475.00,21269.00,22613.00,43882.00,15009.00,25844.00,40853.00,84735.00,15921.00,21516.00,37437.00,30973.00,22551.00,53524.00,90961.00,13907.00,19079.00,32986.00,30213.00,21106.00,51319.00,84305.00,23740.00,22960.00,46700.00,33263.20,23876.40,57139.60,103839.60,22103.00,..,..,..,..,..,..
"Irrigated Palay","....Davao del Norte",62756.00,15809.00,78565.00,19436.00,59461.00,78897.00,157462.00,52707.00,31988.00,84695.00,26664.00,53431.00,80095.00,164790.00,22312.00,61165.00,83477.00,12502.00,62513.00,75015.00,158492.00,43367.00,58190.00,101557.00,45834.00,80895.00,126729.00,228286.00,40586.00,58920.00,99506.00,34426.00,78187.00,112613.00,212119.00,40177.00,24553.00,64730.00,21321.00,63310.00,84631.00,149361.00,31017.00,47234.00,78251.00,24507.00,56639.00,81146.00,159397.00,31986.00,70074.00,102060.00,26416.00,64998.00,91414.00,193474.00,31843.00,62575.00,94418.00,28590.00,69028.00,97618.00,192036.00,27877.00,63476.00,91353.00,45750.00,48146.00,93896.00,185249.00,47689.00,44369.00,92058.00,36717.00,50053.00,86770.00,178828.00,42948.00,39953.00,82901.00,14778.00,77808.00,92586.00,175487.00,12943.00,70039.00,82982.00,24824.00,67139.00,91963.00,174945.00,49272.00,30587.00,79859.00,24749.00,76342.00,101091.00,180950.00,55804.00,34797.00,90601.00,42219.00,57970.00,100189.00,190790.00,31974.00,23151.00,55125.00,29593.00,35581.00,65174.00,120299.00,31861.00,30942.00,62803.00,33005.00,35919.00,68924.00,131727.00,29719.00,36714.00,66433.00,34438.00,41293.00,75731.00,142164.00,30306.00,36495.00,66801.00,36336.00,37591.00,73927.00,140728.00,32115.00,31984.00,64099.00,36256.00,28052.00,64308.00,128407.00,32950.00,23620.00,56570.00,32014.00,21091.00,53105.00,109675.00,25236.00,28796.00,54032.00,35169.00,25458.00,60627.00,114659.00,34834.00,16749.00,51583.00,40070.00,26230.00,66300.00,117883.00,28254.00,23071.00,51325.00,36387.00,16562.00,52949.00,104274.00,34374.00,18844.00,53218.00,35078.00,20184.00,55262.00,108480.00,31194.00,24799.00,55993.00,57014.00,12148.00,69162.00,125155.00,24144.00,27258.00,51402.00,46492.00,14155.00,60647.00,112049.00,33090.00,21232.00,54322.00,43643.00,15799.00,59442.00,113764.00,31374.00,21611.00,52985.00,35725.00,30035.00,65760.00,118745.00,32099.00,15458.00,47557.00,33670.00,22596.00,56266.00,103823.00,33960.00,21462.00,55422.00,39252.00,21412.00,60664.00,116086.00,32305.00,26621.00,58926.00,39675.48,21965.00,61640.48,120566.48,31667.00,..,..,..,..,..,..
"Irrigated Palay","....Davao del Sur",39100.00,6770.00,45870.00,34748.00,34312.00,69060.00,114930.00,41438.00,6088.00,47526.00,43591.00,27986.00,71577.00,119103.00,44624.00,18792.00,63416.00,47776.00,23877.00,71653.00,135069.00,42610.00,9585.00,52195.00,47794.00,19483.00,67277.00,119472.00,50518.00,11788.00,62306.00,41136.00,17955.00,59091.00,121397.00,31839.00,4210.00,36049.00,11495.00,33481.00,44976.00,81025.00,22754.00,19025.00,41779.00,30147.00,16092.00,46239.00,88018.00,29491.00,16241.00,45732.00,24573.00,33258.00,57831.00,103563.00,36441.00,8777.00,45218.00,16323.00,37773.00,54096.00,99314.00,37533.00,10844.00,48377.00,27128.00,22163.00,49291.00,97668.00,34430.00,7041.00,41471.00,30106.00,23649.00,53755.00,95226.00,30638.00,6380.00,37018.00,18702.00,35753.00,54455.00,91473.00,31432.00,12004.00,43436.00,36661.00,22198.00,58859.00,102295.00,38984.00,7255.00,46239.00,32354.00,26386.00,58740.00,104979.00,34079.00,11393.00,45472.00,37151.00,24720.00,61871.00,107343.00,42518.00,5843.00,48361.00,29341.00,38192.00,67533.00,115894.00,42451.00,6125.00,48576.00,36053.00,27533.00,63586.00,112162.00,40169.00,12585.00,52754.00,39314.00,25686.00,65000.00,117754.00,44572.00,11562.00,56134.00,31388.00,33676.00,65064.00,121198.00,45130.00,20507.00,65637.00,33294.00,39823.00,73117.00,138754.00,27099.00,39286.00,66385.00,44881.00,20927.00,65808.00,132193.00,47835.00,12413.00,60248.00,52204.00,13418.00,65622.00,125870.00,53559.00,5745.00,59304.00,48533.00,18355.00,66888.00,126192.00,42930.00,10837.00,53767.00,25371.00,33517.00,58888.00,112655.00,44172.00,13529.00,57701.00,49414.00,17453.00,66867.00,124568.00,57533.00,5397.00,62930.00,62720.00,9317.00,72037.00,134967.00,53706.00,3790.00,57496.00,57336.00,10646.00,67982.00,125478.00,62578.00,4540.00,67118.00,42641.00,26672.00,69313.00,136431.00,59020.00,5360.00,64380.00,54330.00,16731.00,71061.00,135441.00,49573.00,2813.00,52386.00,38038.00,29786.00,67824.00,120210.00,51750.00,4581.00,56331.00,44676.00,24649.00,69325.00,125656.00,61869.00,5738.00,67607.00,53957.39,25851.18,79808.57,147415.57,51820.00,..,..,..,..,..,..
"Irrigated Palay","....Davao Oriental",7799.00,5456.00,13255.00,729.00,9200.00,9929.00,23184.00,11378.00,1777.00,13155.00,1218.00,13525.00,14743.00,27898.00,1890.00,14400.00,16290.00,755.00,10169.00,10924.00,27214.00,8879.00,17652.00,26531.00,5161.00,17976.00,23137.00,49668.00,10970.00,16614.00,27584.00,5534.00,12381.00,17915.00,45499.00,3384.00,16318.00,19702.00,959.00,12165.00,13124.00,32826.00,2165.00,14066.00,16231.00,2320.00,11260.00,13580.00,29811.00,4042.00,12592.00,16634.00,2494.00,14889.00,17383.00,34017.00,13440.00,5137.00,18577.00,2097.00,18958.00,21055.00,39632.00,3898.00,22345.00,26243.00,3912.00,12855.00,16767.00,43010.00,7695.00,13392.00,21087.00,5756.00,12930.00,18686.00,39773.00,11861.00,9834.00,21695.00,6448.00,10328.00,16776.00,38471.00,11524.00,9417.00,20941.00,9572.00,13525.00,23097.00,44038.00,11866.00,11529.00,23395.00,4461.00,19988.00,24449.00,47844.00,12450.00,11602.00,24052.00,6039.00,17316.00,23355.00,47407.00,11382.00,9316.00,20698.00,8984.00,20639.00,29623.00,50321.00,11659.00,10120.00,21779.00,9494.00,18867.00,28361.00,50140.00,11742.00,10228.00,21970.00,10044.00,19142.00,29186.00,51156.00,14105.00,10778.00,24883.00,12542.00,18108.00,30650.00,55533.00,12410.00,11602.00,24012.00,12236.00,17836.00,30072.00,54084.00,11700.00,11751.00,23451.00,11961.00,18748.00,30709.00,54160.00,8880.00,16368.00,25248.00,12053.00,15914.00,27967.00,53215.00,12570.00,11917.00,24487.00,10899.00,15925.00,26824.00,51311.00,12985.00,12508.00,25493.00,9870.00,14579.00,24449.00,49942.00,10971.00,14824.00,25795.00,9244.00,17321.00,26565.00,52360.00,10343.00,13774.00,24117.00,9868.00,15869.00,25737.00,49854.00,10452.00,13858.00,24310.00,9631.00,15592.00,25223.00,49533.00,8950.00,17800.00,26750.00,7728.00,17591.00,25319.00,52069.00,9300.00,21670.00,30970.00,4334.00,24329.00,28663.00,59633.00,15055.00,14364.00,29419.00,4194.00,25847.00,30041.00,59460.00,11826.00,16720.00,28546.00,4025.00,23606.00,27631.00,56177.00,13320.00,17842.00,31162.00,8025.00,20755.00,28780.00,59942.00,14643.23,..,..,..,..,..,..
"Irrigated Palay","......City of Davao",2109.00,3331.00,5440.00,1781.00,3937.00,5718.00,11158.00,3268.00,4933.00,8201.00,5334.00,2928.00,8262.00,16463.00,6065.00,3623.00,9688.00,6553.00,3289.00,9842.00,19530.00,6264.00,1542.00,7806.00,4820.00,2963.00,7783.00,15589.00,4135.00,2913.00,7048.00,4214.00,2616.00,6830.00,13878.00,3195.00,3129.00,6324.00,2994.00,4446.00,7440.00,13764.00,2191.00,3664.00,5855.00,2343.00,6063.00,8406.00,14261.00,3303.00,2449.00,5752.00,1670.00,7425.00,9095.00,14847.00,2563.00,4712.00,7275.00,1312.00,3572.00,4884.00,12159.00,2532.00,5339.00,7871.00,3360.00,1995.00,5355.00,13226.00,2890.00,6037.00,8927.00,1155.00,6148.00,7303.00,16230.00,3287.00,1100.00,4387.00,1246.00,7000.00,8246.00,12633.00,8038.00,3237.00,11275.00,5400.00,3485.00,8885.00,20160.00,5656.00,3185.00,8841.00,5764.00,4524.00,10288.00,19129.00,3749.00,5157.00,8906.00,3773.00,4748.00,8521.00,17427.00,3602.00,6580.00,10182.00,4064.00,6843.00,10907.00,21089.00,4748.00,5335.00,10083.00,4148.00,5746.00,9894.00,19977.00,5335.00,2944.00,8279.00,5067.00,5726.00,10793.00,19072.00,5040.00,2835.00,7875.00,4634.00,4432.00,9066.00,16941.00,3710.00,2702.00,6412.00,3479.00,3573.00,7052.00,13464.00,3408.00,926.00,4334.00,2308.00,1990.00,4298.00,8632.00,2134.00,1532.00,3666.00,2260.00,1982.00,4242.00,7908.00,3812.00,1746.00,5558.00,2188.00,2307.00,4495.00,10053.00,3104.00,1902.00,5006.00,2133.00,2414.00,4547.00,9553.00,3030.00,1904.00,4934.00,2210.00,2405.00,4615.00,9549.00,3080.00,2226.00,5306.00,2552.00,2417.00,4969.00,10275.00,3135.00,2544.00,5679.00,2900.00,2780.00,5680.00,11359.00,2919.00,2649.00,5568.00,2999.00,2487.00,5486.00,11054.00,2868.00,2426.00,5294.00,2564.00,2641.00,5205.00,10499.00,2674.00,2634.00,5308.00,2992.00,2774.00,5766.00,11074.00,2632.00,2797.00,5429.00,2906.00,2691.00,5597.00,11026.00,3026.00,2395.00,5421.00,3141.00,2763.00,5904.00,11325.00,2745.00,..,..,..,..,..,..
"Irrigated Palay","..REGION XII (SOCCSKSARGEN)",130777.00,48258.00,179035.00,82534.00,237018.00,319552.00,498587.00,115063.00,78844.00,193907.00,95340.00,236827.00,332167.00,526074.00,146554.00,92472.00,239026.00,116595.00,161222.00,277817.00,516843.00,139721.00,44988.00,184709.00,83561.00,123716.00,207277.00,391986.00,134028.00,43794.00,177822.00,103351.00,136477.00,239828.00,417650.00,121552.00,20476.00,142028.00,83053.00,186763.00,269816.00,411844.00,153391.00,44069.00,197460.00,81737.00,200546.00,282283.00,479743.00,133129.00,72272.00,205401.00,131244.00,179720.00,310964.00,516365.00,158782.00,77173.00,235955.00,147934.00,208706.00,356640.00,592595.00,220582.00,127942.00,348524.00,186986.00,209268.00,396254.00,744778.00,184099.00,97609.00,281708.00,182794.00,262891.00,445685.00,727393.00,155912.00,61729.00,217641.00,117792.00,262695.00,380487.00,598128.00,215624.00,130353.00,345977.00,210520.00,231956.00,442476.00,788453.00,234088.00,168143.00,402231.00,308459.00,179248.00,487707.00,889938.00,298253.00,101398.00,399651.00,335485.00,185396.00,520881.00,920532.00,316520.00,86345.00,402865.00,232436.00,276093.00,508529.00,911394.00,266061.00,110688.00,376749.00,271130.00,241937.00,513067.00,889816.00,280950.00,98119.00,379069.00,299205.00,260524.00,559729.00,938798.00,276992.00,87477.00,364469.00,320053.00,242535.00,562588.00,927057.00,293469.00,98935.00,392404.00,304802.00,261599.00,566401.00,958805.00,312374.00,80914.00,393288.00,330672.00,268426.00,599098.00,992386.00,323199.00,109991.00,433190.00,300092.00,265108.00,565200.00,998390.00,344844.00,89419.00,434263.00,327112.00,235620.00,562732.00,996995.00,294690.00,90588.00,385278.00,319858.00,279988.00,599846.00,985124.00,329089.00,106066.00,435155.00,306972.00,275482.00,582454.00,1017609.00,319938.00,124794.00,444732.00,295661.00,288568.00,584229.00,1028961.00,341890.00,115112.00,457002.00,320528.00,324329.00,644857.00,1101859.00,333676.00,130213.00,463889.00,366062.00,285535.00,651597.00,1115486.00,348909.00,80646.00,429555.00,315464.00,324427.00,639891.00,1069446.00,301808.00,22406.00,324214.00,358306.00,320627.00,678933.00,1003147.00,325907.00,116979.00,442886.00,383806.00,274878.00,658684.00,1101570.00,355035.00,99613.00,454648.00,380671.00,286691.00,667362.00,1122010.00,326915.84,..,..,..,..,..,..
"Irrigated Palay","....Cotabato",67159.00,16691.00,83850.00,28005.00,93017.00,121022.00,204872.00,58517.00,33170.00,91687.00,30904.00,91172.00,122076.00,213763.00,36357.00,57603.00,93960.00,48978.00,63065.00,112043.00,206003.00,46170.00,23645.00,69815.00,30515.00,49606.00,80121.00,149936.00,52110.00,28646.00,80756.00,37437.00,82813.00,120250.00,201006.00,31350.00,10797.00,42147.00,26997.00,69417.00,96414.00,138561.00,45602.00,31580.00,77182.00,38096.00,68021.00,106117.00,183299.00,50722.00,39296.00,90018.00,47538.00,53625.00,101163.00,191181.00,57763.00,28087.00,85850.00,52650.00,76328.00,128978.00,214828.00,82340.00,25899.00,108239.00,72200.00,71340.00,143540.00,251779.00,55000.00,45423.00,100423.00,59803.00,90295.00,150098.00,250521.00,56226.00,29553.00,85779.00,35644.00,94104.00,129748.00,215527.00,76653.00,58900.00,135553.00,54853.00,101098.00,155951.00,291504.00,97515.00,45864.00,143379.00,116800.00,60156.00,176956.00,320335.00,123078.00,40050.00,163128.00,95000.00,74535.00,169535.00,332663.00,136060.00,28272.00,164332.00,82591.00,90323.00,172914.00,337246.00,96674.00,59550.00,156224.00,89692.00,73171.00,162863.00,319087.00,115958.00,39787.00,155745.00,114633.00,54316.00,168949.00,324694.00,111732.00,48230.00,159962.00,104758.00,55534.00,160292.00,320254.00,109136.00,45448.00,154584.00,109925.00,65738.00,175663.00,330247.00,125619.00,34430.00,160049.00,110588.00,82463.00,193051.00,353100.00,135739.00,39129.00,174868.00,101434.00,91431.00,192865.00,367733.00,152817.00,30812.00,183629.00,119905.00,67806.00,187711.00,371340.00,122494.00,35033.00,157527.00,96140.00,103520.00,199660.00,357187.00,131437.00,35689.00,167126.00,98750.00,102063.00,200813.00,367939.00,119493.00,55864.00,175357.00,111953.00,88292.00,200245.00,375602.00,137134.00,42414.00,179548.00,127466.00,106312.00,233778.00,413326.00,120463.00,67100.00,187563.00,141429.00,89677.00,231106.00,418669.00,125591.00,41191.00,166782.00,115590.00,94978.00,210568.00,377350.00,110876.00,6140.00,117016.00,118312.00,113407.00,231719.00,348735.00,138839.00,32250.00,171089.00,130996.00,100045.00,231041.00,402130.00,154653.00,30486.00,185139.00,126965.00,107511.00,234476.00,419615.00,135610.00,..,..,..,..,..,..
"Irrigated Palay","....Sarangani",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1468.00,2307.00,3775.00,5015.00,4042.00,9057.00,12832.00,2753.00,3569.00,6322.00,7718.00,5370.00,13088.00,19410.00,3550.00,3846.00,7396.00,5671.00,9395.00,15066.00,22462.00,3903.00,4072.00,7975.00,7901.00,6013.00,13914.00,21889.00,4017.00,1502.00,5519.00,4354.00,11774.00,16128.00,21647.00,3812.00,5764.00,9576.00,9072.00,4148.00,13220.00,22796.00,2995.00,7474.00,10469.00,9259.00,6566.00,15825.00,26294.00,5174.00,4278.00,9452.00,8954.00,7572.00,16526.00,25978.00,4678.00,3183.00,7861.00,9945.00,11242.00,21187.00,29048.00,5875.00,7634.00,13509.00,11943.00,8596.00,20539.00,34048.00,6656.00,6995.00,13651.00,8793.00,9346.00,18139.00,31790.00,6107.00,3930.00,10037.00,11246.00,8594.00,19840.00,29877.00,5816.00,4862.00,10678.00,9819.00,9923.00,19742.00,30420.00,6165.00,3693.00,9858.00,14541.00,7744.00,22285.00,32143.00,6983.00,6842.00,13825.00,11204.00,9022.00,20226.00,34051.00,9337.00,4601.00,13938.00,8590.00,11488.00,20078.00,34016.00,5998.00,3770.00,9768.00,8482.00,11926.00,20408.00,30176.00,9510.00,5593.00,15103.00,9069.00,10668.00,19737.00,34840.00,8776.00,5608.00,14384.00,9550.00,9682.00,19232.00,33616.00,9184.00,4975.00,14159.00,12278.00,11401.00,23679.00,37838.00,8964.00,4126.00,13090.00,13333.00,10541.00,23874.00,36964.00,7055.00,3597.00,10652.00,11940.00,11772.00,23712.00,34364.00,6850.00,2280.00,9130.00,12061.00,10542.00,22603.00,31733.00,6961.00,4247.00,11208.00,10706.00,11135.00,21841.00,33049.00,6656.00,3922.00,10578.00,10905.00,10177.00,21082.00,31660.00,6084.00,..,..,..,..,..,..
