"Palay and Corn: Volume of Production by Ecosystem/Croptype, by Quarter, by Semester, by Region and by Province, 1987-2019 by Ecosystem/Croptype, Geolocation, Year and Period"

"Ecosystem/Croptype","Geolocation","1987 Quarter 1","1987 Quarter 2","1987 Semester 1","1987 Quarter 3","1987 Quarter 4","1987 Semester 2","1987 Annual","1988 Quarter 1","1988 Quarter 2","1988 Semester 1","1988 Quarter 3","1988 Quarter 4","1988 Semester 2","1988 Annual","1989 Quarter 1","1989 Quarter 2","1989 Semester 1","1989 Quarter 3","1989 Quarter 4","1989 Semester 2","1989 Annual","1990 Quarter 1","1990 Quarter 2","1990 Semester 1","1990 Quarter 3","1990 Quarter 4","1990 Semester 2","1990 Annual","1991 Quarter 1","1991 Quarter 2","1991 Semester 1","1991 Quarter 3","1991 Quarter 4","1991 Semester 2","1991 Annual","1992 Quarter 1","1992 Quarter 2","1992 Semester 1","1992 Quarter 3","1992 Quarter 4","1992 Semester 2","1992 Annual","1993 Quarter 1","1993 Quarter 2","1993 Semester 1","1993 Quarter 3","1993 Quarter 4","1993 Semester 2","1993 Annual","1994 Quarter 1","1994 Quarter 2","1994 Semester 1","1994 Quarter 3","1994 Quarter 4","1994 Semester 2","1994 Annual","1995 Quarter 1","1995 Quarter 2","1995 Semester 1","1995 Quarter 3","1995 Quarter 4","1995 Semester 2","1995 Annual","1996 Quarter 1","1996 Quarter 2","1996 Semester 1","1996 Quarter 3","1996 Quarter 4","1996 Semester 2","1996 Annual","1997 Quarter 1","1997 Quarter 2","1997 Semester 1","1997 Quarter 3","1997 Quarter 4","1997 Semester 2","1997 Annual","1998 Quarter 1","1998 Quarter 2","1998 Semester 1","1998 Quarter 3","1998 Quarter 4","1998 Semester 2","1998 Annual","1999 Quarter 1","1999 Quarter 2","1999 Semester 1","1999 Quarter 3","1999 Quarter 4","1999 Semester 2","1999 Annual","2000 Quarter 1","2000 Quarter 2","2000 Semester 1","2000 Quarter 3","2000 Quarter 4","2000 Semester 2","2000 Annual","2001 Quarter 1","2001 Quarter 2","2001 Semester 1","2001 Quarter 3","2001 Quarter 4","2001 Semester 2","2001 Annual","2002 Quarter 1","2002 Quarter 2","2002 Semester 1","2002 Quarter 3","2002 Quarter 4","2002 Semester 2","2002 Annual","2003 Quarter 1","2003 Quarter 2","2003 Semester 1","2003 Quarter 3","2003 Quarter 4","2003 Semester 2","2003 Annual","2004 Quarter 1","2004 Quarter 2","2004 Semester 1","2004 Quarter 3","2004 Quarter 4","2004 Semester 2","2004 Annual","2005 Quarter 1","2005 Quarter 2","2005 Semester 1","2005 Quarter 3","2005 Quarter 4","2005 Semester 2","2005 Annual","2006 Quarter 1","2006 Quarter 2","2006 Semester 1","2006 Quarter 3","2006 Quarter 4","2006 Semester 2","2006 Annual","2007 Quarter 1","2007 Quarter 2","2007 Semester 1","2007 Quarter 3","2007 Quarter 4","2007 Semester 2","2007 Annual","2008 Quarter 1","2008 Quarter 2","2008 Semester 1","2008 Quarter 3","2008 Quarter 4","2008 Semester 2","2008 Annual","2009 Quarter 1","2009 Quarter 2","2009 Semester 1","2009 Quarter 3","2009 Quarter 4","2009 Semester 2","2009 Annual","2010 Quarter 1","2010 Quarter 2","2010 Semester 1","2010 Quarter 3","2010 Quarter 4","2010 Semester 2","2010 Annual","2011 Quarter 1","2011 Quarter 2","2011 Semester 1","2011 Quarter 3","2011 Quarter 4","2011 Semester 2","2011 Annual","2012 Quarter 1","2012 Quarter 2","2012 Semester 1","2012 Quarter 3","2012 Quarter 4","2012 Semester 2","2012 Annual","2013 Quarter 1","2013 Quarter 2","2013 Semester 1","2013 Quarter 3","2013 Quarter 4","2013 Semester 2","2013 Annual","2014 Quarter 1","2014 Quarter 2","2014 Semester 1","2014 Quarter 3","2014 Quarter 4","2014 Semester 2","2014 Annual","2015 Quarter 1","2015 Quarter 2","2015 Semester 1","2015 Quarter 3","2015 Quarter 4","2015 Semester 2","2015 Annual","2016 Quarter 1","2016 Quarter 2","2016 Semester 1","2016 Quarter 3","2016 Quarter 4","2016 Semester 2","2016 Annual","2017 Quarter 1","2017 Quarter 2","2017 Semester 1","2017 Quarter 3","2017 Quarter 4","2017 Semester 2","2017 Annual","2018 Quarter 1","2018 Quarter 2","2018 Semester 1","2018 Quarter 3","2018 Quarter 4","2018 Semester 2","2018 Annual","2019 Quarter 1","2019 Quarter 2","2019 Semester 1","2019 Quarter 3","2019 Quarter 4","2019 Semester 2","2019 Annual"
"White Corn","....Misamis Occidental",2438.00,522.00,2960.00,10175.00,4620.00,14795.00,17755.00,1485.00,990.00,2475.00,10324.00,2250.00,12574.00,15049.00,1735.00,792.00,2527.00,11773.00,2607.00,14380.00,16907.00,676.00,434.00,1110.00,7189.00,3531.00,10720.00,11830.00,1570.00,167.00,1737.00,7298.00,3182.00,10480.00,12217.00,1710.00,24.00,1734.00,6052.00,2724.00,8776.00,10510.00,2622.00,144.00,2766.00,3900.00,2680.00,6580.00,9346.00,1225.00,450.00,1675.00,8800.00,4050.00,12850.00,14525.00,2395.00,320.00,2715.00,12320.00,3703.00,16023.00,18738.00,4343.00,200.00,4543.00,12750.00,5820.00,18570.00,23113.00,3176.00,418.00,3594.00,13335.00,4864.00,18199.00,21793.00,1893.00,30.00,1923.00,11635.00,6500.00,18135.00,20058.00,2870.00,3000.00,5870.00,21000.00,4058.00,25058.00,30928.00,5760.00,1541.00,7301.00,11200.00,3900.00,15100.00,22401.00,3916.00,1690.00,5606.00,12900.00,4000.00,16900.00,22506.00,1964.00,914.00,2878.00,15400.00,428.00,15828.00,18706.00,11469.00,706.00,12175.00,11950.00,3108.00,15058.00,27233.00,5880.00,483.00,6363.00,17767.00,3236.00,21003.00,27366.00,4460.00,462.00,4922.00,17249.00,3875.00,21124.00,26046.00,6249.00,620.00,6869.00,23336.00,4992.00,28328.00,35197.00,5896.00,732.00,6628.00,23282.00,6385.00,29667.00,36295.00,6876.00,1231.00,8107.00,23554.00,6371.00,29925.00,38032.00,7554.00,1573.00,9127.00,24316.00,6976.00,31292.00,40419.00,11184.00,660.00,11844.00,24179.00,9320.00,33499.00,45343.00,12396.00,1207.00,13603.00,20062.00,11827.00,31889.00,45492.00,9947.00,1264.00,11211.00,21834.00,12458.00,34292.00,45503.00,9735.00,1289.00,11024.00,22670.00,12720.00,35390.00,46414.00,10745.00,1183.00,11928.00,27858.00,13395.00,41253.00,53181.00,10139.00,610.00,10749.00,26232.00,14648.00,40880.00,51629.00,10070.00,674.00,10744.00,22640.00,18361.00,41001.00,51745.00,10033.00,885.00,10918.00,24498.00,18562.00,43060.00,53978.00,9873.00,846.00,10719.00,22811.00,18803.00,41614.00,52333.00,9743.00,..,..,..,..,..,..
"White Corn","....Misamis Oriental",4980.00,710.00,5690.00,15875.00,4971.00,20846.00,26536.00,3944.00,1287.00,5231.00,15129.00,7370.00,22499.00,27730.00,5864.00,1985.00,7849.00,17168.00,8970.00,26138.00,33987.00,5738.00,2607.00,8345.00,20871.00,11349.00,32220.00,40565.00,5588.00,1981.00,7569.00,20451.00,12362.00,32813.00,40382.00,4294.00,653.00,4947.00,15226.00,9432.00,24658.00,29605.00,8200.00,1547.00,9747.00,10472.00,12140.00,22612.00,32359.00,7930.00,2500.00,10430.00,19500.00,6510.00,26010.00,36440.00,6194.00,1517.00,7711.00,22078.00,5940.00,28018.00,35729.00,6236.00,1738.00,7974.00,23448.00,5714.00,29162.00,37136.00,6348.00,1613.00,7961.00,19379.00,5225.00,24604.00,32565.00,2549.00,210.00,2759.00,7055.00,15530.00,22585.00,25344.00,6278.00,1336.00,7614.00,19280.00,6628.00,25908.00,33522.00,5342.00,1166.00,6508.00,17876.00,8441.00,26317.00,32825.00,6363.00,936.00,7299.00,20746.00,9192.00,29938.00,37237.00,7280.00,1968.00,9248.00,27675.00,11470.00,39145.00,48393.00,5721.00,414.00,6135.00,30450.00,13816.00,44266.00,50401.00,6992.00,725.00,7717.00,33360.00,11135.00,44495.00,52212.00,4808.00,871.00,5679.00,31450.00,17400.00,48850.00,54529.00,6481.00,2480.00,8961.00,31107.00,14450.00,45557.00,54518.00,6970.00,1776.00,8746.00,22779.00,18314.00,41093.00,49839.00,8439.00,3307.00,11746.00,21297.00,20511.00,41808.00,53554.00,10111.00,2684.00,12795.00,21912.00,21028.00,42940.00,55735.00,9293.00,593.00,9886.00,20769.00,21599.00,42368.00,52254.00,13846.00,2204.00,16050.00,22524.00,16604.00,39128.00,55178.00,14475.00,1315.00,15790.00,16985.00,14146.00,31131.00,46921.00,8712.00,1176.00,9888.00,18018.00,15460.00,33478.00,43366.00,6806.00,978.00,7784.00,17708.00,18625.00,36333.00,44117.00,9573.00,754.00,10327.00,15722.00,17257.00,32979.00,43306.00,4922.00,96.00,5018.00,27424.00,20716.00,48140.00,53158.00,13639.00,2148.00,15787.00,23028.00,15888.00,38916.00,54703.00,10874.00,2598.00,13472.00,19922.00,15196.00,35118.00,48590.00,10396.00,..,..,..,..,..,..
"White Corn","..REGION XI (DAVAO REGION)",66948.00,9372.00,76320.00,64640.00,114363.00,179003.00,255323.00,18390.00,59051.00,77441.00,79446.00,95577.00,175023.00,252464.00,22202.00,56942.00,79144.00,63964.00,105229.00,169193.00,248337.00,24721.00,57854.00,82575.00,78321.00,101458.00,179779.00,262354.00,29677.00,40285.00,69962.00,85808.00,76391.00,162199.00,232161.00,26712.00,39863.00,66575.00,58406.00,78314.00,136720.00,203295.00,42395.00,44041.00,86436.00,54824.00,70285.00,125109.00,211545.00,34120.00,25166.00,59286.00,42868.00,41467.00,84335.00,143621.00,22609.00,25444.00,48053.00,44056.00,44511.00,88567.00,136620.00,21716.00,29420.00,51136.00,38471.00,47986.00,86457.00,137593.00,21240.00,25062.00,46302.00,46512.00,45270.00,91782.00,138084.00,16726.00,5525.00,22251.00,53872.00,44442.00,98314.00,120565.00,21945.00,21503.00,43448.00,43363.00,48158.00,91521.00,134969.00,21433.00,26135.00,47568.00,37131.00,57464.00,94595.00,142163.00,20328.00,23245.00,43573.00,44346.00,48524.00,92870.00,136443.00,24944.00,27092.00,52036.00,48135.00,55058.00,103193.00,155229.00,23447.00,31232.00,54679.00,55100.00,59685.00,114785.00,169464.00,21409.00,34712.00,56121.00,59452.00,65774.00,125226.00,181347.00,34106.00,28292.00,62398.00,80347.00,72429.00,152776.00,215174.00,26467.00,47711.00,74178.00,97776.00,86640.00,184416.00,258594.00,24318.00,42684.00,67002.00,97738.00,69354.00,167092.00,234094.00,30441.00,31393.00,61834.00,59989.00,66184.00,126173.00,188007.00,24937.00,41127.00,66064.00,55828.00,54514.00,110342.00,176406.00,28781.00,21588.00,50369.00,59309.00,56736.00,116045.00,166414.00,23005.00,36149.00,59154.00,42171.00,52230.00,94401.00,153555.00,26394.00,33776.00,60170.00,49004.00,41530.00,90534.00,150704.00,17545.00,37576.00,55121.00,58465.00,59715.00,118180.00,173301.00,28900.00,44502.00,73402.00,64560.00,74756.00,139316.00,212718.00,32954.00,21967.00,54921.00,59171.00,59134.00,118305.00,173226.00,30060.00,16643.00,46703.00,63392.00,60514.00,123906.00,170609.00,39829.00,25376.00,65205.00,73289.00,59053.00,132342.00,197547.00,37833.00,36317.00,74150.00,68189.90,60111.00,128300.90,202450.90,34389.24,..,..,..,..,..,..
"White Corn","....Compostela Valley",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3680.00,10967.00,14647.00,11188.00,12339.00,23527.00,38174.00,5040.00,10566.00,15606.00,13871.00,12208.00,26079.00,41685.00,6087.00,9481.00,15568.00,16308.00,19556.00,35864.00,51432.00,10192.00,12916.00,23108.00,18494.00,13712.00,32206.00,55314.00,5736.00,7197.00,12933.00,19348.00,15964.00,35312.00,48245.00,7188.00,9770.00,16958.00,18222.00,12427.00,30649.00,47607.00,5798.00,4493.00,10291.00,13035.00,14120.00,27155.00,37446.00,3696.00,4073.00,7769.00,11529.00,10846.00,22375.00,30144.00,5866.00,5066.00,10932.00,9444.00,10214.00,19658.00,30590.00,6257.00,3981.00,10238.00,8574.00,11056.00,19630.00,29868.00,5703.00,5712.00,11415.00,9926.00,7373.00,17299.00,28714.00,2772.00,5950.00,8722.00,14079.00,13404.00,27483.00,36205.00,5630.00,14602.00,20232.00,15847.00,12630.00,28477.00,48709.00,4849.00,6759.00,11608.00,7921.00,11834.00,19755.00,31363.00,6963.00,5575.00,12538.00,14606.00,6998.00,21604.00,34142.00,6004.00,6310.00,12314.00,14138.00,10960.00,25098.00,37412.00,7432.00,9636.00,17068.00,11498.74,9729.00,21227.74,38295.74,7005.24,..,..,..,..,..,..
"White Corn","....Davao del Norte",63174.00,6666.00,69840.00,18150.00,62165.00,80315.00,150155.00,14928.00,55582.00,70510.00,32679.00,50010.00,82689.00,153199.00,17073.00,53975.00,71048.00,24236.00,51654.00,75890.00,146938.00,20740.00,54003.00,74743.00,28262.00,47472.00,75734.00,150477.00,20354.00,38669.00,59023.00,29108.00,34652.00,63760.00,122783.00,18099.00,39439.00,57538.00,26565.00,34536.00,61101.00,118639.00,19280.00,39006.00,58286.00,17870.00,25952.00,43822.00,102108.00,10746.00,13074.00,23820.00,7741.00,14649.00,22390.00,46210.00,7090.00,13576.00,20666.00,9270.00,10460.00,19730.00,40396.00,6190.00,12956.00,19146.00,10084.00,12515.00,22599.00,41745.00,6135.00,8102.00,14237.00,10804.00,14273.00,25077.00,39314.00,6769.00,2920.00,9689.00,7244.00,12540.00,19784.00,29473.00,4724.00,6801.00,11525.00,10922.00,14109.00,25031.00,36556.00,7155.00,10912.00,18067.00,8451.00,17300.00,25751.00,43818.00,5288.00,11204.00,16492.00,10764.00,13798.00,24562.00,41054.00,2544.00,5505.00,8049.00,5197.00,9161.00,14358.00,22407.00,2580.00,5370.00,7950.00,7075.00,10269.00,17344.00,25294.00,2787.00,4608.00,7395.00,5767.00,9039.00,14806.00,22201.00,2556.00,5636.00,8192.00,7743.00,7537.00,15280.00,23472.00,2414.00,5280.00,7694.00,9123.00,6771.00,15894.00,23588.00,2028.00,6259.00,8287.00,9971.00,7578.00,17549.00,25836.00,1799.00,2536.00,4335.00,2597.00,2638.00,5235.00,9570.00,1452.00,5123.00,6575.00,6248.00,4771.00,11019.00,17594.00,2062.00,3163.00,5225.00,4488.00,4600.00,9088.00,14313.00,1533.00,3525.00,5058.00,3180.00,3276.00,6456.00,11514.00,1402.00,3705.00,5107.00,3701.00,4012.00,7713.00,12820.00,945.00,3088.00,4033.00,2848.00,3427.00,6275.00,10308.00,1405.00,4629.00,6034.00,3934.00,4598.00,8532.00,14566.00,1800.00,3622.00,5422.00,2246.00,3026.00,5272.00,10694.00,1824.00,2075.00,3899.00,3300.00,3184.00,6484.00,10383.00,1583.00,3288.00,4871.00,5542.00,3360.00,8902.00,13773.00,2127.00,3022.00,5149.00,5586.00,3440.00,9026.00,14175.00,2213.00,..,..,..,..,..,..
"White Corn","....Davao del Sur",1103.00,1202.00,2305.00,21275.00,6640.00,27915.00,30220.00,1342.00,1438.00,2780.00,22460.00,7690.00,30150.00,32930.00,1962.00,1514.00,3476.00,18082.00,13765.00,31847.00,35323.00,420.00,2075.00,2495.00,24742.00,16615.00,41357.00,43852.00,4410.00,180.00,4590.00,33264.00,7447.00,40711.00,45301.00,4590.00,69.00,4659.00,13772.00,7311.00,21083.00,25742.00,17288.00,1634.00,18922.00,19895.00,6605.00,26500.00,45422.00,14999.00,5751.00,20750.00,19643.00,12561.00,32204.00,52954.00,5229.00,3922.00,9151.00,20094.00,15332.00,35426.00,44577.00,7100.00,5314.00,12414.00,12235.00,13962.00,26197.00,38611.00,5894.00,4738.00,10632.00,16660.00,15290.00,31950.00,42582.00,3477.00,1202.00,4679.00,21642.00,13932.00,35574.00,40253.00,8080.00,4821.00,12901.00,11553.00,13136.00,24689.00,37590.00,7324.00,6003.00,13327.00,10861.00,14807.00,25668.00,38995.00,7136.00,5653.00,12789.00,15366.00,13946.00,29312.00,42101.00,7581.00,3857.00,11438.00,12531.00,13393.00,25924.00,37362.00,5173.00,6770.00,11943.00,12979.00,13958.00,26937.00,38880.00,4725.00,10731.00,15456.00,18076.00,17196.00,35272.00,50728.00,12475.00,2954.00,15429.00,35988.00,29588.00,65576.00,81005.00,9939.00,26471.00,36410.00,48749.00,39808.00,88557.00,124967.00,7313.00,16266.00,23579.00,42019.00,15358.00,57377.00,80956.00,12889.00,14885.00,27774.00,25048.00,20466.00,45514.00,73288.00,10591.00,16594.00,27185.00,18827.00,18876.00,37703.00,64888.00,11575.00,5359.00,16934.00,22243.00,15805.00,38048.00,54982.00,4972.00,18605.00,23577.00,13394.00,15433.00,28827.00,52404.00,10142.00,13982.00,24124.00,14967.00,12296.00,27263.00,51387.00,6157.00,15000.00,21157.00,19059.00,20769.00,39828.00,60985.00,12827.00,12726.00,25553.00,24150.00,35303.00,59453.00,85006.00,17302.00,3225.00,20527.00,28611.00,27874.00,56485.00,77012.00,10681.00,2518.00,13199.00,31813.00,22282.00,54095.00,67294.00,19744.00,3842.00,23586.00,31508.00,20894.00,52402.00,75988.00,16104.00,9714.00,25818.00,29512.16,22505.00,52017.16,77835.16,13422.80,..,..,..,..,..,..
"White Corn","....Davao Oriental",2367.00,903.00,3270.00,22515.00,44805.00,67320.00,70590.00,1958.00,1119.00,3077.00,22050.00,36850.00,58900.00,61977.00,2525.00,920.00,3445.00,19776.00,37729.00,57505.00,60950.00,3234.00,1175.00,4409.00,22745.00,34443.00,57188.00,61597.00,4020.00,1072.00,5092.00,21524.00,32906.00,54430.00,59522.00,3738.00,216.00,3954.00,14570.00,33556.00,48126.00,52080.00,4370.00,1592.00,5962.00,15108.00,33956.00,49064.00,55026.00,5474.00,4441.00,9915.00,11440.00,12475.00,23915.00,33830.00,4362.00,5440.00,9802.00,10440.00,13415.00,23855.00,33657.00,5703.00,6208.00,11911.00,12107.00,15958.00,28065.00,39976.00,4387.00,6879.00,11266.00,12422.00,12289.00,24711.00,35977.00,5026.00,1403.00,6429.00,13657.00,12883.00,26540.00,32969.00,4676.00,4928.00,9604.00,17465.00,16713.00,34178.00,43782.00,4169.00,7003.00,11172.00,13992.00,17107.00,31099.00,42271.00,5138.00,3788.00,8926.00,14831.00,15082.00,29913.00,38839.00,7090.00,4585.00,11675.00,14018.00,15996.00,30014.00,41689.00,7513.00,6052.00,13565.00,16502.00,18118.00,34620.00,48185.00,6556.00,5844.00,12400.00,15983.00,16141.00,32124.00,44524.00,5463.00,2735.00,8198.00,15390.00,17726.00,33116.00,41314.00,5638.00,4523.00,10161.00,17156.00,19924.00,37080.00,47241.00,5472.00,5921.00,11393.00,24143.00,29936.00,54079.00,65472.00,7022.00,7518.00,14540.00,16310.00,22069.00,38379.00,52919.00,6149.00,10046.00,16195.00,14192.00,14757.00,28949.00,45144.00,4587.00,6375.00,10962.00,18632.00,20815.00,39447.00,50409.00,6470.00,6355.00,12825.00,13129.00,17505.00,30634.00,43459.00,5822.00,7897.00,13719.00,16751.00,12384.00,29135.00,42854.00,3593.00,8969.00,12562.00,18226.00,16014.00,34240.00,46802.00,4892.00,7956.00,12848.00,15894.00,16931.00,32825.00,45673.00,4851.00,5078.00,9929.00,15362.00,11064.00,26426.00,36355.00,7067.00,3892.00,10959.00,8141.00,23275.00,31416.00,42375.00,7972.00,8771.00,16743.00,16361.00,19532.00,35893.00,52636.00,8726.00,9092.00,17818.00,16516.00,19309.00,35825.00,53643.00,8283.20,..,..,..,..,..,..
"White Corn","......City of Davao",304.00,601.00,905.00,2700.00,753.00,3453.00,4358.00,162.00,912.00,1074.00,2257.00,1027.00,3284.00,4358.00,642.00,533.00,1175.00,1870.00,2081.00,3951.00,5126.00,327.00,601.00,928.00,2572.00,2928.00,5500.00,6428.00,893.00,364.00,1257.00,1912.00,1386.00,3298.00,4555.00,285.00,139.00,424.00,3499.00,2911.00,6410.00,6834.00,1457.00,1809.00,3266.00,1951.00,3772.00,5723.00,8989.00,2901.00,1900.00,4801.00,4044.00,1782.00,5826.00,10627.00,5928.00,2506.00,8434.00,4252.00,5304.00,9556.00,17990.00,2723.00,4942.00,7665.00,4045.00,5551.00,9596.00,17261.00,4824.00,5343.00,10167.00,6626.00,3418.00,10044.00,20211.00,1454.00,..,1454.00,11329.00,5087.00,16416.00,17870.00,4465.00,4953.00,9418.00,3423.00,4200.00,7623.00,17041.00,2785.00,2217.00,5002.00,3827.00,8250.00,12077.00,17079.00,2766.00,2600.00,5366.00,3385.00,5698.00,9083.00,14449.00,4049.00,2178.00,6227.00,5201.00,4169.00,9370.00,15597.00,3141.00,2474.00,5615.00,4673.00,5132.00,9805.00,15420.00,1254.00,4048.00,5302.00,3318.00,3842.00,7160.00,12462.00,3420.00,4051.00,7471.00,2732.00,3866.00,6598.00,14069.00,2740.00,4240.00,6980.00,3400.00,4173.00,7573.00,14553.00,2317.00,4468.00,6785.00,3383.00,4055.00,7438.00,14223.00,2933.00,1961.00,4894.00,2999.00,6891.00,9890.00,14784.00,3049.00,5291.00,8340.00,5032.00,5264.00,10296.00,18636.00,4691.00,1625.00,6316.00,4502.00,5302.00,9804.00,16120.00,3773.00,3683.00,7456.00,3894.00,4960.00,8854.00,16310.00,3325.00,2480.00,5805.00,3659.00,5465.00,9124.00,14929.00,4078.00,4569.00,8647.00,4253.00,6101.00,10354.00,19001.00,4146.00,4589.00,8735.00,4735.00,5294.00,10029.00,18764.00,4152.00,3283.00,7435.00,5031.00,5336.00,10367.00,17802.00,3525.00,2583.00,6108.00,5532.00,4775.00,10307.00,16415.00,4526.00,3165.00,7691.00,5740.00,4307.00,10047.00,17738.00,3444.00,4853.00,8297.00,5077.00,5128.00,10205.00,18502.00,3465.00,..,..,..,..,..,..
"White Corn","..REGION XII (SOCCSKSARGEN)",73736.00,60289.00,134025.00,375875.00,514504.00,890379.00,1024404.00,80051.00,56880.00,136931.00,499902.00,362345.00,862247.00,999178.00,88102.00,68398.00,156500.00,519810.00,332657.00,852467.00,1008967.00,48274.00,70294.00,118568.00,547703.00,337066.00,884769.00,1003337.00,46621.00,89802.00,136423.00,526061.00,314924.00,840985.00,977408.00,29770.00,47072.00,76842.00,540497.00,314525.00,855022.00,931864.00,73424.00,86523.00,159947.00,481498.00,337027.00,818525.00,978472.00,68078.00,78411.00,146489.00,178118.00,247447.00,425565.00,572054.00,67979.00,64057.00,132036.00,105978.00,141563.00,247541.00,379577.00,88915.00,63756.00,152671.00,112146.00,166865.00,279011.00,431682.00,85474.00,64833.00,150307.00,101186.00,155000.00,256186.00,406493.00,25649.00,3091.00,28740.00,136464.00,123094.00,259558.00,288298.00,61011.00,38839.00,99850.00,93198.00,167642.00,260840.00,360690.00,70070.00,79952.00,150022.00,81964.00,160282.00,242246.00,392268.00,52659.00,60919.00,113578.00,111554.00,160657.00,272211.00,385789.00,56875.00,53805.00,110680.00,82738.00,144985.00,227723.00,338403.00,49000.00,52789.00,101789.00,105790.00,183313.00,289103.00,390892.00,78363.00,64480.00,142843.00,116675.00,189820.00,306495.00,449338.00,57157.00,23744.00,80901.00,183785.00,132587.00,316372.00,397273.00,80010.00,56813.00,136823.00,140025.00,134474.00,274499.00,411322.00,91841.00,36912.00,128753.00,152824.00,97588.00,250412.00,379165.00,80064.00,50696.00,130760.00,90744.00,75807.00,166551.00,297311.00,70934.00,55105.00,126039.00,91038.00,70826.00,161864.00,287903.00,63866.00,28800.00,92666.00,87124.00,66784.00,153908.00,246574.00,65264.00,44359.00,109623.00,77686.00,66499.00,144185.00,253808.00,59726.00,40034.00,99760.00,72698.00,68601.00,141299.00,241059.00,62164.00,42657.00,104821.00,85565.00,79185.00,164750.00,269571.00,65932.00,35488.00,101420.00,88853.00,74901.00,163754.00,265174.00,51290.00,15080.00,66370.00,91744.00,75775.00,167519.00,233889.00,40656.00,3663.00,44319.00,99399.00,74138.00,173537.00,217856.00,52562.00,30045.00,82607.00,87596.00,60808.00,148404.00,231011.00,53202.00,25624.00,78826.00,83253.00,66592.00,149845.00,228671.00,48994.29,..,..,..,..,..,..
"White Corn","....Cotabato",25474.00,13486.00,38960.00,243210.00,90407.00,333617.00,372577.00,27306.00,20589.00,47895.00,241298.00,95444.00,336742.00,384637.00,23146.00,27306.00,50452.00,256244.00,59130.00,315374.00,365826.00,10492.00,20075.00,30567.00,274165.00,76206.00,350371.00,380938.00,21522.00,16069.00,37591.00,286976.00,52749.00,339725.00,377316.00,15816.00,59.00,15875.00,300468.00,53338.00,353806.00,369681.00,37462.00,17080.00,54542.00,266690.00,75727.00,342417.00,396959.00,31969.00,10270.00,42239.00,68857.00,32745.00,101602.00,143841.00,20353.00,26343.00,46696.00,44454.00,40291.00,84745.00,131441.00,40437.00,26762.00,67199.00,45140.00,41114.00,86254.00,153453.00,22887.00,27026.00,49913.00,50122.00,40030.00,90152.00,140065.00,8015.00,2560.00,10575.00,50091.00,16320.00,66411.00,76986.00,30129.00,17634.00,47763.00,37658.00,45616.00,83274.00,131037.00,21158.00,28174.00,49332.00,28133.00,34504.00,62637.00,111969.00,13841.00,21528.00,35369.00,44615.00,40237.00,84852.00,120221.00,16031.00,20984.00,37015.00,31169.00,30424.00,61593.00,98608.00,12769.00,21960.00,34729.00,37345.00,56745.00,94090.00,128819.00,36081.00,24537.00,60618.00,53945.00,38840.00,92785.00,153403.00,26859.00,8778.00,35637.00,90443.00,24955.00,115398.00,151035.00,40162.00,24962.00,65124.00,50168.00,39164.00,89332.00,154456.00,43226.00,14466.00,57692.00,44198.00,24632.00,68830.00,126522.00,22172.00,16564.00,38736.00,34368.00,20119.00,54487.00,93223.00,22454.00,18719.00,41173.00,34685.00,20656.00,55341.00,96514.00,25778.00,6907.00,32685.00,35252.00,14592.00,49844.00,82529.00,25249.00,18383.00,43632.00,22473.00,12327.00,34800.00,78432.00,15137.00,15036.00,30173.00,19425.00,18960.00,38385.00,68558.00,11910.00,15463.00,27373.00,21201.00,19786.00,40987.00,68360.00,16901.00,13440.00,30341.00,23952.00,17239.00,41191.00,71532.00,13315.00,3880.00,17195.00,30403.00,14221.00,44624.00,61819.00,10606.00,357.00,10963.00,32614.00,9607.00,42221.00,53184.00,11477.00,6254.00,17731.00,23764.00,12683.00,36447.00,54178.00,14495.00,6058.00,20553.00,26114.00,10691.00,36805.00,57358.00,10620.00,..,..,..,..,..,..
